sg_uf;nm_municipio;ds_cargo;nr_turno;cd_cargo;pc_secoes_agregadas;pc_secoes_principais;pc_secoes_nao_instalada;pc_secoes_instalada;pc_comparecimento;pc_abstencoes;pc_votos_concorrentes;pc_votos_validos;pc_votos_nominais;pc_votos_legenda;pc_votos_anulados;pc_votos_anulado_subjud;pc_total_votos_nulos;pc_votos_nulos;pc_votos_nulo_tecnico;pc_votos_brancos;pc_vt_anulados_apu_sep;qt_aptos;qt_secoes_principais;qt_secoes_agregadas;qt_total_secoes;qt_comparecimento;qt_abstencoes;qt_votos_nom_validos;qt_votos_brancos;qt_votos_nulos;qt_total_vt_leg_validos;qt_vt_anulados_apu_sep;qt_total_votos_anulados;qt_votos_nulo_tecnico;qt_total_vt_anul_subjud;qt_votos_validos;qt_votos_concorrentes;qt_secao_nao_instalada;qt_elei_secao_nao_instal
BA;ITIRUÇU;Governador;2;3;0,1951;0,8049;0;1;0,7495;0,2505;0,939;1;1;0;0;0;0,0465;1;0;0,0145;0;9651;33;8;41;7233;2418;6792;105;336;0;0;0;0;0;6792;6792;0;0
BA;ITIÚBA;Governador;2;3;0,0286;0,9714;0;1;0,7262;0,2738;0,9458;1;1;0;0;0;0,04;1;0;0,0142;0;30014;102;3;105;21795;8219;20614;310;871;0;0;0;0;0;20614;20614;0;0
BA;ITORORÓ;Governador;2;3;0,0328;0,9672;0;1;0,7225;0,2775;0,9357;1;1;0;0;0;0,0497;1;0;0,0146;0;17344;59;2;61;12531;4813;11725;183;623;0;0;0;0;0;11725;11725;0;0
BA;ITUAÇU;Governador;2;3;0;1;0;1;0,8171;0,1829;0,9419;1;1;0;0;0;0,0441;1;0;0,014;0;15527;55;0;55;12687;2840;11950;177;560;0;0;0;0;0;11950;11950;0;0
BA;ITUBERÁ;Governador;2;3;0,0455;0,9545;0;1;0,6787;0,3213;0,9442;1;1;0;0;0;0,0435;1;0;0,0123;0;19660;63;3;66;13344;6316;12600;164;580;0;0;0;0;0;12600;12600;0;0
BA;IUIU;Governador;2;3;0,0714;0,9286;0;1;0,7706;0,2294;0,9553;1;1;0;0;0;0,0317;1;0;0,013;0;8855;26;2;28;6824;2031;6519;89;216;0;0;0;0;0;6519;6519;0;0
BA;JABORANDI;Governador;2;3;0;1;0;1;0,7867;0,2133;0,9466;1;1;0;0;0;0,0385;1;0;0,0149;0;9112;31;0;31;7168;1944;6785;107;276;0;0;0;0;0;6785;6785;0;0
BA;JACARACI;Governador;2;3;0,025;0,975;0;1;0,7489;0,2511;0,9497;1;1;0;0;0;0,041;1;0;0,0093;0;12025;39;1;40;9006;3019;8553;84;369;0;0;0;0;0;8553;8553;0;0
BA;JACOBINA;Governador;2;3;0,1085;0,8915;0;1;0,8135;0,1865;0,9447;1;1;0;0;0;0,0441;1;0;0,0113;0;59395;189;23;212;48319;11076;45645;545;2129;0;0;0;0;0;45645;45645;0;0
BA;JAGUAQUARA;Governador;2;3;0,0088;0,9912;0;1;0,7909;0,2091;0,9343;1;1;0;0;0;0,0516;1;0;0,0141;0;34550;113;1;114;27324;7226;25529;384;1411;0;0;0;0;0;25529;25529;0;0
BA;JAGUARARI;Governador;2;3;0,0707;0,9293;0;1;0,8046;0,1954;0,9476;1;1;0;0;0;0,0374;1;0;0,015;0;22029;92;7;99;17724;4305;16796;266;662;0;0;0;0;0;16796;16796;0;0
BA;JAGUARIPE;Governador;2;3;0,0213;0,9787;0;1;0,7824;0,2176;0,9411;1;1;0;0;0;0,041;1;0;0,018;0;15200;46;1;47;11892;3308;11191;214;487;0;0;0;0;0;11191;11191;0;0
BA;JANDAÍRA;Governador;2;3;0,0333;0,9667;0;1;0,7007;0,2993;0,9459;1;1;0;0;0;0,0427;1;0;0,0114;0;9159;29;1;30;6418;2741;6071;73;274;0;0;0;0;0;6071;6071;0;0
BA;JEQUIÉ;Governador;2;3;0,1024;0,8976;0;1;0,8286;0,1714;0,9453;1;1;0;0;0;0,043;1;0;0,0117;0;114597;342;39;381;94960;19637;89767;1110;4083;0;0;0;0;0;89767;89767;0;0
BA;JEREMOABO;Governador;2;3;0,1217;0,8783;0;1;0,7909;0,2091;0,9555;1;1;0;0;0;0,0347;1;0;0,0097;0;28950;101;14;115;22898;6052;21880;223;795;0;0;0;0;0;21880;21880;0;0
BA;JIQUIRIÇÁ;Governador;2;3;0;1;0;1;0,7598;0,2402;0,941;1;1;0;0;0;0,0442;1;0;0,0148;0;11557;38;0;38;8781;2776;8263;130;388;0;0;0;0;0;8263;8263;0;0
BA;JITAÚNA;Governador;2;3;0,2281;0,7719;0;1;0,7791;0,2209;0,938;1;1;0;0;0;0,0521;1;0;0,0099;0;12156;44;13;57;9471;2685;8884;94;493;0;0;0;0;0;8884;8884;0;0
BA;JOÃO DOURADO;Governador;2;3;0,0351;0,9649;0;1;0,7703;0,2297;0,9557;1;1;0;0;0;0,0336;1;0;0,0107;0;19475;55;2;57;15001;4474;14336;161;504;0;0;0;0;0;14336;14336;0;0
BA;JUAZEIRO;Governador;2;3;0,0554;0,9446;0;1;0,8435;0,1565;0,951;1;1;0;0;0;0,033;1;0;0,016;0;156345;477;28;505;131880;24465;125416;2110;4354;0;0;0;0;0;125416;125416;0;0
BA;JUCURUÇU;Governador;2;3;0,0882;0,9118;0;1;0,7416;0,2584;0,9492;1;1;0;0;0;0,0423;1;0;0,0085;0;8727;31;3;34;6472;2255;6143;55;274;0;0;0;0;0;6143;6143;0;0
BA;JUSSARA;Governador;2;3;0,0417;0,9583;0;1;0,7924;0,2076;0,9557;1;1;0;0;0;0,0361;1;0;0,0083;0;13576;46;2;48;10757;2819;10280;89;388;0;0;0;0;0;10280;10280;0;0
BA;JUSSARI;Governador;2;3;0,087;0,913;0;1;0,689;0,311;0,9471;1;1;0;0;0;0,0457;1;0;0,0072;0;5022;21;2;23;3460;1562;3277;25;158;0;0;0;0;0;3277;3277;0;0
BA;JUSSIAPE;Governador;2;3;0,3077;0,6923;0;1;0,7932;0,2068;0,9424;1;1;0;0;0;0,0407;1;0;0,0168;0;6810;27;12;39;5402;1408;5091;91;220;0;0;0;0;0;5091;5091;0;0
BA;LAFAIETE COUTINHO;Governador;2;3;0,0714;0,9286;0;1;0,8525;0,1475;0,9486;1;1;0;0;0;0,0433;1;0;0,0081;0;3904;13;1;14;3328;576;3157;27;144;0;0;0;0;0;3157;3157;0;0
BA;LAGOA REAL;Governador;2;3;0,1136;0,8864;0;1;0,8105;0,1895;0,9543;1;1;0;0;0;0,0353;1;0;0,0104;0;10633;39;5;44;8618;2015;8224;90;304;0;0;0;0;0;8224;8224;0;0
BA;LAJE;Governador;2;3;0,0492;0,9508;0;1;0,7929;0,2071;0,9402;1;1;0;0;0;0,0481;1;0;0,0117;0;20479;58;3;61;16238;4241;15267;190;781;0;0;0;0;0;15267;15267;0;0
BA;LAJEDINHO;Governador;2;3;0,3529;0,6471;0;1;0,7725;0,2275;0,9483;1;1;0;0;0;0,0445;1;0;0,0072;0;3582;11;6;17;2767;815;2624;20;123;0;0;0;0;0;2624;2624;0;0
BA;LAJEDO DO TABOCAL;Governador;2;3;0,1429;0,8571;0;1;0,7718;0,2282;0,9304;1;1;0;0;0;0,0519;1;0;0,0176;0;6538;24;4;28;5046;1492;4695;89;262;0;0;0;0;0;4695;4695;0;0
BA;LAJEDÃO;Governador;2;3;0,3333;0,6667;0;1;0,6958;0,3042;0,9464;1;1;0;0;0;0,0388;1;0;0,0147;0;4776;18;9;27;3323;1453;3145;49;129;0;0;0;0;0;3145;3145;0;0
BA;LAMARÃO;Governador;2;3;0,2286;0,7714;0;1;0,7;0,3;0,9472;1;1;0;0;0;0,0435;1;0;0,0093;0;8472;27;8;35;5930;2542;5617;55;258;0;0;0;0;0;5617;5617;0;0
BA;LAPÃO;Governador;2;3;0,1075;0,8925;0;1;0,8109;0,1891;0,9574;1;1;0;0;0;0,0318;1;0;0,0108;0;22662;83;10;93;18377;4285;17594;198;585;0;0;0;0;0;17594;17594;0;0
BA;LAURO DE FREITAS;Governador;2;3;0;1;0;1;0,8099;0,1901;0,9509;1;1;0;0;0;0,0377;1;0;0,0115;0;156822;361;0;361;127010;29812;120772;1456;4782;0;0;0;0;0;120772;120772;0;0
BA;LENÇÓIS;Governador;2;3;0;1;0;1;0,7686;0,2314;0,9493;1;1;0;0;0;0,0392;1;0;0,0114;0;8189;23;0;23;6294;1895;5975;72;247;0;0;0;0;0;5975;5975;0;0
BA;LICÍNIO DE ALMEIDA;Governador;2;3;0;1;0;1;0,8033;0,1967;0,9458;1;1;0;0;0;0,0361;1;0;0,0182;0;9873;32;0;32;7931;1942;7501;144;286;0;0;0;0;0;7501;7501;0;0
BA;LIVRAMENTO DE NOSSA SENHORA;Governador;2;3;0,0579;0,9421;0;1;0,8132;0,1868;0,9441;1;1;0;0;0;0,0369;1;0;0,019;0;35285;114;7;121;28693;6592;27088;546;1059;0;0;0;0;0;27088;27088;0;0
BA;LUÍS EDUARDO MAGALHÃES;Governador;2;3;0,0238;0,9762;0;1;0,8062;0,1938;0,9479;1;1;0;0;0;0,0342;1;0;0,0179;0;69841;205;5;210;56306;13535;53375;1008;1923;0;0;0;0;0;53375;53375;0;0
BA;MACAJUBA;Governador;2;3;0,0303;0,9697;0;1;0,6964;0,3036;0,9391;1;1;0;0;0;0,0522;1;0;0,0087;0;10443;32;1;33;7273;3170;6830;63;380;0;0;0;0;0;6830;6830;0;0
BA;MACARANI;Governador;2;3;0,2037;0,7963;0;1;0,7151;0,2849;0,9322;1;1;0;0;0;0,0546;1;0;0,0133;0;13809;43;11;54;9875;3934;9205;131;539;0;0;0;0;0;9205;9205;0;0
